"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 07, 2013","884.15","890.35","901.09","882.67","-","-0.70%"
"Mar 06, 2013","890.35","878.33","891.69","872.52","-","1.38%"
"Mar 05, 2013","878.22","887.98","896.84","878.22","-","-1.10%"
"Mar 04, 2013","887.96","887.31","889.06","881.32","-","-0.02%"
"Mar 01, 2013","888.18","890.63","891.91","877.44","-","-0.29%"
"Feb 28, 2013","890.78","876.36","891.16","871.84","-","1.65%"
"Feb 27, 2013","876.36","858.83","877.57","857.63","-","2.12%"
"Feb 26, 2013","858.16","864.61","865.53","854.02","-","-0.78%"
"Feb 25, 2013","864.89","869.32","875.71","861.90","-","-0.46%"
"Feb 22, 2013","868.85","865.66","871.96","863.79","-","0.37%"
"Feb 21, 2013","865.63","862.99","865.63","856.33","-","0.31%"
"Feb 20, 2013","862.99","874.44","877.86","862.66","-","-1.32%"
"Feb 19, 2013","874.53","874.76","886.02","870.89","-","-0.03%"
"Feb 18, 2013","874.78","881.25","883.68","870.15","-","-0.73%"
"Feb 15, 2013","881.19","901.54","901.54","880.64","-","-2.26%"
"Feb 14, 2013","901.57","901.31","901.63","893.76","-","0.04%"
"Feb 13, 2013","901.23","898.82","905.15","897.80","-","0.29%"
"Feb 08, 2013","898.60","899.81","902.09","888.85","-","-0.14%"
"Feb 07, 2013","899.90","911.26","914.15","898.31","-","-1.25%"
"Feb 06, 2013","911.27","913.87","915.24","905.53","-","-0.29%"
"Feb 05, 2013","913.93","910.42","916.05","908.66","-","0.38%"
"Feb 04, 2013","910.51","915.99","916.77","904.23","-","-0.58%"
"Feb 01, 2013","915.84","899.22","917.46","899.22","-","1.86%"
"Jan 31, 2013","899.08","896.23","899.19","891.05","-","0.32%"
"Jan 30, 2013","896.20","904.50","905.85","890.59","-","-0.89%"
"Jan 29, 2013","904.27","900.61","904.82","892.07","-","0.40%"
"Jan 28, 2013","900.64","913.64","917.98","898.97","-","-1.42%"
"Jan 24, 2013","913.65","919.52","929.60","907.70","-","-0.64%"
"Jan 23, 2013","919.54","917.57","922.17","915.56","-","0.21%"
"Jan 22, 2013","917.57","924.26","927.10","916.14","-","-0.82%"
"Jan 21, 2013","925.20","920.66","926.09","920.66","-","0.49%"
"Jan 18, 2013","920.66","929.89","931.97","919.02","-","-1.01%"
"Jan 17, 2013","930.04","925.48","931.63","924.92","-","0.46%"
"Jan 16, 2013","925.82","921.21","925.94","915.96","-","0.50%"
"Jan 15, 2013","921.21","924.99","931.07","915.54","-","-0.41%"
"Jan 14, 2013","924.97","919.97","927.15","918.50","-","0.57%"
"Jan 11, 2013","919.74","922.28","922.74","916.81","-","-0.30%"
"Jan 10, 2013","922.50","923.71","928.17","912.64","-","-0.12%"
"Jan 09, 2013","923.65","911.90","923.99","910.17","-","1.29%"
"Jan 08, 2013","911.90","919.08","925.85","905.94","-","-0.83%"
"Jan 07, 2013","919.50","925.70","927.13","914.39","-","-0.62%"
"Jan 04, 2013","925.26","936.42","938.39","918.13","-","-1.23%"
"Jan 03, 2013","936.82","930.53","936.82","926.13","-","0.73%"
"Jan 02, 2013","930.05","917.19","930.99","917.19","-","1.42%"
"Dec 28, 2012","917.06","911.25","917.06","906.20","-","0.61%"
"Dec 27, 2012","911.48","917.01","921.10","906.21","-","-0.60%"
"Dec 26, 2012","917.01","919.11","923.46","914.22","-","-0.20%"
"Dec 21, 2012","918.86","917.06","919.09","909.34","-","0.15%"
"Dec 20, 2012","917.47","914.00","917.58","908.94","-","0.33%"
"Dec 19, 2012","914.41","913.29","917.44","910.16","-","0.14%"
"Dec 18, 2012","913.12","910.83","919.69","910.57","-","0.26%"
"Dec 17, 2012","910.79","904.78","913.27","900.04","-","0.62%"
"Dec 14, 2012","905.19","904.95","910.91","902.55","-","0.03%"
"Dec 13, 2012","904.95","910.31","913.28","903.43","-","-0.59%"
"Dec 12, 2012","910.30","918.07","919.47","905.41","-","-0.82%"
"Dec 11, 2012","917.87","927.50","930.30","911.40","-","-1.00%"
"Dec 10, 2012","927.13","927.31","930.67","920.43","-","-0.01%"
"Dec 07, 2012","927.21","914.06","927.70","912.74","-","1.42%"
"Dec 06, 2012","914.21","894.03","915.04","894.03","-","2.26%"
"Dec 05, 2012","894.03","896.57","909.93","887.33","-","-0.22%"
"Dec 04, 2012","896.00","902.00","922.29","894.69","-","-0.67%"
"Dec 03, 2012","902.00","888.74","908.80","888.73","-","1.49%"
"Nov 30, 2012","888.75","881.56","895.67","879.04","-","0.83%"
"Nov 29, 2012","881.43","867.92","881.67","867.92","-","1.56%"
"Nov 28, 2012","867.87","870.31","870.57","857.19","-","-0.29%"
"Nov 27, 2012","870.39","877.91","887.05","870.39","-","-0.86%"
"Nov 26, 2012","877.91","885.45","887.00","877.38","-","-0.87%"
"Nov 23, 2012","885.65","870.10","885.65","868.57","-","1.79%"
"Nov 22, 2012","870.04","863.26","874.04","863.09","-","0.79%"
"Nov 21, 2012","863.25","867.16","873.00","858.87","-","-0.46%"
"Nov 19, 2012","867.24","855.26","869.56","854.92","-","1.45%"
"Nov 16, 2012","854.83","873.35","873.35","853.16","-","-2.15%"
"Nov 14, 2012","873.59","886.99","887.71","869.84","-","-1.51%"
"Nov 13, 2012","886.99","867.47","887.07","865.30","-","2.25%"
"Nov 12, 2012","867.45","881.42","884.87","866.90","-","-1.57%"
"Nov 09, 2012","881.33","883.08","890.13","875.59","-","-0.35%"
"Nov 08, 2012","884.46","892.02","899.01","882.37","-","-0.85%"
"Nov 07, 2012","892.04","905.10","909.26","888.32","-","-1.45%"
"Nov 06, 2012","905.17","897.65","909.74","895.97","-","0.85%"
"Nov 05, 2012","897.55","896.51","897.57","888.41","-","0.16%"
"Nov 01, 2012","896.16","887.33","896.20","885.40","-","0.95%"
"Oct 31, 2012","887.73","895.42","897.99","883.93","-","-0.81%"
"Oct 30, 2012","895.01","885.37","895.13","883.31","-","1.12%"
"Oct 29, 2012","885.08","883.08","886.47","872.14","-","0.21%"
"Oct 26, 2012","883.26","892.67","893.63","880.27","-","-1.11%"
"Oct 25, 2012","893.14","895.28","904.87","888.96","-","-0.24%"
"Oct 24, 2012","895.28","923.75","926.13","891.84","-","-2.97%"
"Oct 23, 2012","922.71","941.69","941.69","918.47","-","-1.99%"
"Oct 22, 2012","941.48","941.40","944.53","935.35","-","0.04%"
"Oct 19, 2012","941.12","950.63","956.82","939.39","-","-1.01%"
"Oct 18, 2012","950.71","956.98","957.13","947.01","-","-0.71%"
"Oct 17, 2012","957.48","949.98","960.27","949.84","-","0.79%"
"Oct 16, 2012","949.96","948.61","958.68","946.36","-","0.15%"
"Oct 15, 2012","948.49","947.76","955.11","946.46","-","0.10%"
"Oct 11, 2012","947.58","934.68","949.04","934.68","-","1.49%"
"Oct 10, 2012","933.65","931.86","937.14","928.87","-","0.23%"
"Oct 09, 2012","931.53","937.21","938.46","925.85","-","-0.51%"
"Oct 08, 2012","936.31","928.63","936.41","921.14","-","0.80%"
"Oct 05, 2012","928.91","912.75","932.81","912.67","-","1.86%"
"Oct 04, 2012","911.96","917.34","921.06","908.51","-","-0.62%"
"Oct 03, 2012","917.63","922.59","926.27","915.04","-","-0.49%"
"Oct 02, 2012","922.17","930.23","939.19","918.56","-","-0.87%"
"Oct 01, 2012","930.23","925.26","935.62","925.15","-","0.54%"
"Sep 28, 2012","925.26","927.54","933.22","913.16","-","-0.29%"
"Sep 27, 2012","927.96","935.80","939.06","924.67","-","-0.84%"
"Sep 26, 2012","935.80","934.74","935.80","921.36","-","0.13%"
"Sep 25, 2012","934.56","933.33","942.02","930.81","-","0.16%"
"Sep 24, 2012","933.06","916.58","933.06","915.39","-","1.80%"
"Sep 21, 2012","916.60","916.14","927.60","914.12","-","0.18%"
"Sep 20, 2012","914.91","903.52","915.76","895.97","-","1.22%"
"Sep 19, 2012","903.84","902.44","912.64","900.47","-","0.17%"
"Sep 18, 2012","902.34","894.56","905.76","889.90","-","0.87%"
"Sep 17, 2012","894.55","893.17","905.35","891.08","-","0.16%"
