"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 14, 2014","1,262.90","1,253.07","1,262.90","1,250.28","-","0.72%"
"Aug 13, 2014","1,253.86","1,265.45","1,272.69","1,242.54","-","-0.89%"
"Aug 12, 2014","1,265.06","1,264.47","1,268.42","1,258.28","-","0.02%"
"Aug 11, 2014","1,264.84","1,244.02","1,265.73","1,244.02","-","1.69%"
"Aug 10, 2014","1,243.81","1,243.81","1,243.81","1,243.81","-","0.00%"
"Aug 08, 2014","1,243.81","1,251.30","1,251.30","1,235.57","-","-0.62%"
"Aug 07, 2014","1,251.57","1,256.59","1,265.34","1,247.38","-","-0.40%"
"Aug 06, 2014","1,256.58","1,254.47","1,263.92","1,241.62","-","0.17%"
"Aug 05, 2014","1,254.49","1,268.28","1,274.18","1,253.06","-","-1.09%"
"Aug 04, 2014","1,268.32","1,253.30","1,268.34","1,246.08","-","1.20%"
"Aug 02, 2014","1,253.27","1,253.27","1,253.27","1,253.27","-","0.00%"
"Aug 01, 2014","1,253.27","1,249.80","1,257.20","1,240.19","-","0.28%"
"Jul 31, 2014","1,249.78","1,272.46","1,272.46","1,242.88","-","-1.79%"
"Jul 30, 2014","1,272.54","1,277.94","1,286.30","1,270.16","-","-0.42%"
"Jul 29, 2014","1,277.85","1,286.44","1,297.31","1,276.73","-","-0.65%"
"Jul 28, 2014","1,286.24","1,289.74","1,294.33","1,280.08","-","-0.27%"
"Jul 27, 2014","1,289.68","1,289.68","1,289.68","1,289.68","-","0.00%"
"Jul 25, 2014","1,289.68","1,294.83","1,295.73","1,286.50","-","-0.42%"
"Jul 24, 2014","1,295.09","1,281.67","1,296.63","1,280.99","-","1.05%"
"Jul 23, 2014","1,281.66","1,290.34","1,290.34","1,276.18","-","-0.69%"
"Jul 22, 2014","1,290.57","1,283.60","1,292.97","1,279.30","-","0.55%"
"Jul 21, 2014","1,283.51","1,269.74","1,286.37","1,266.40","-","1.08%"
"Jul 20, 2014","1,269.76","1,269.76","1,269.76","1,269.76","-","0.00%"
"Jul 18, 2014","1,269.76","1,239.66","1,280.68","1,239.66","-","2.45%"
"Jul 17, 2014","1,239.40","1,239.80","1,250.21","1,230.53","-","-0.05%"
"Jul 16, 2014","1,240.05","1,248.14","1,254.25","1,238.13","-","-0.63%"
"Jul 15, 2014","1,247.91","1,243.39","1,250.11","1,239.97","-","0.36%"
"Jul 14, 2014","1,243.41","1,225.09","1,245.99","1,225.09","-","1.50%"
"Jul 12, 2014","1,225.01","1,225.01","1,225.01","1,225.01","-","0.00%"
"Jul 11, 2014","1,225.01","1,222.11","1,228.69","1,217.89","-","0.24%"
"Jul 10, 2014","1,222.11","1,203.25","1,222.24","1,203.25","-","1.59%"
"Jul 09, 2014","1,202.96","1,202.96","1,202.96","1,202.96","-","0.00%"
"Jul 08, 2014","1,202.96","1,208.78","1,209.85","1,199.29","-","-0.47%"
"Jul 07, 2014","1,208.59","1,213.79","1,213.79","1,198.48","-","-0.43%"
"Jul 04, 2014","1,213.85","1,210.78","1,214.21","1,203.82","-","0.28%"
"Jul 03, 2014","1,210.48","1,192.20","1,210.51","1,185.62","-","1.54%"
"Jul 02, 2014","1,192.17","1,198.02","1,198.61","1,186.25","-","-0.49%"
"Jul 01, 2014","1,198.02","1,195.97","1,208.64","1,191.76","-","0.17%"
"Jun 30, 2014","1,195.96","1,197.75","1,198.84","1,187.74","-","-0.15%"
"Jun 27, 2014","1,197.71","1,204.56","1,208.18","1,192.81","-","-0.57%"
"Jun 26, 2014","1,204.58","1,204.02","1,211.77","1,204.02","-","0.05%"
"Jun 25, 2014","1,204.01","1,224.40","1,227.89","1,203.55","-","-1.67%"
"Jun 24, 2014","1,224.40","1,217.42","1,231.95","1,216.09","-","0.57%"
