"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 26, 2016","7,993.55","7,900.97","7,999.64","7,900.97","-","1.18%"
"Apr 25, 2016","7,900.47","7,978.97","7,999.13","7,886.78","-","-0.97%"
"Apr 22, 2016","7,977.78","8,043.68","8,043.68","7,931.14","-","-0.82%"
"Apr 20, 2016","8,044.01","8,061.67","8,065.51","7,990.24","-","-0.22%"
"Apr 19, 2016","8,062.11","7,967.57","8,104.37","7,967.57","-","1.19%"
"Apr 18, 2016","7,967.57","8,019.29","8,029.13","7,935.32","-","-0.64%"
"Apr 15, 2016","8,018.93","7,923.33","8,060.38","7,923.33","-","1.21%"
"Apr 14, 2016","7,922.86","7,933.34","8,010.63","7,883.01","-","-0.13%"
"Apr 13, 2016","7,933.16","7,738.81","8,008.80","7,738.81","-","2.52%"
"Apr 12, 2016","7,738.20","7,580.41","7,784.70","7,580.35","-","2.09%"
"Apr 11, 2016","7,579.60","7,663.76","7,752.77","7,570.78","-","-1.10%"
"Apr 08, 2016","7,663.76","7,532.87","7,738.95","7,532.87","-","1.74%"
"Apr 07, 2016","7,532.87","7,469.69","7,568.45","7,469.69","-","0.86%"
"Apr 06, 2016","7,468.62","7,595.30","7,595.30","7,424.80","-","-1.67%"
"Apr 05, 2016","7,595.23","7,581.96","7,662.43","7,502.29","-","0.16%"
"Apr 04, 2016","7,583.08","7,810.18","7,810.18","7,528.99","-","-2.91%"
"Apr 01, 2016","7,810.21","7,732.41","7,828.84","7,680.02","-","1.00%"
"Mar 31, 2016","7,733.19","7,890.87","7,890.87","7,666.84","-","-2.00%"
"Mar 30, 2016","7,891.15","7,886.36","8,010.77","7,838.98","-","0.06%"
"Mar 29, 2016","7,886.24","7,875.28","7,968.38","7,847.15","-","0.14%"
"Mar 28, 2016","7,874.88","7,800.75","7,927.02","7,800.75","-","0.96%"
"Mar 24, 2016","7,800.35","7,802.19","7,802.19","7,704.17","-","-0.03%"
"Mar 23, 2016","7,802.82","7,927.16","7,927.16","7,780.95","-","-1.59%"
"Mar 22, 2016","7,929.27","7,920.93","7,960.49","7,904.72","-","0.10%"
"Mar 21, 2016","7,921.33","7,858.36","7,971.43","7,858.36","-","0.81%"
"Mar 18, 2016","7,858.04","7,858.89","7,941.37","7,808.41","-","-0.01%"
"Mar 17, 2016","7,858.55","7,560.66","7,912.98","7,560.66","-","3.98%"
"Mar 16, 2016","7,558.04","7,427.05","7,585.02","7,371.57","-","1.75%"
"Mar 15, 2016","7,427.73","7,595.69","7,595.69","7,362.33","-","-2.22%"
"Mar 14, 2016","7,596.51","7,671.25","7,742.75","7,564.59","-","-0.99%"
"Mar 11, 2016","7,672.12","7,710.50","7,724.36","7,625.86","-","-0.48%"
"Mar 10, 2016","7,709.46","7,609.90","7,750.41","7,511.46","-","1.31%"
"Mar 09, 2016","7,609.90","7,569.55","7,693.88","7,569.55","-","0.53%"
"Mar 08, 2016","7,569.44","7,591.44","7,640.75","7,539.27","-","-0.29%"
"Mar 07, 2016","7,591.44","7,573.95","7,648.32","7,556.58","-","0.25%"
"Mar 04, 2016","7,572.35","7,463.15","7,629.19","7,463.15","-","1.46%"
"Mar 03, 2016","7,463.05","7,367.22","7,520.25","7,359.47","-","1.31%"
"Mar 02, 2016","7,366.51","7,322.26","7,397.24","7,287.65","-","0.61%"
"Mar 01, 2016","7,322.21","7,197.47","7,348.35","7,197.47","-","1.74%"
"Feb 29, 2016","7,196.98","7,032.21","7,229.44","7,032.21","-","2.38%"
"Feb 26, 2016","7,029.82","7,074.35","7,178.45","6,996.51","-","-0.63%"
"Feb 25, 2016","7,074.09","7,061.72","7,099.97","7,003.88","-","0.17%"
