"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 21, 2011","9,236.21","9,068.64","9,292.51","9,068.64","-","1.85%"
"Oct 20, 2011","9,068.64","9,247.51","9,248.01","9,051.47","-","-1.93%"
"Oct 19, 2011","9,247.43","9,204.76","9,269.36","9,155.31","-","0.46%"
"Oct 18, 2011","9,204.76","8,982.37","9,219.16","8,904.49","-","2.48%"
"Oct 17, 2011","8,982.37","9,101.48","9,101.48","8,941.70","-","-1.31%"
"Oct 14, 2011","9,101.43","9,041.90","9,125.60","9,017.92","-","0.67%"
"Oct 13, 2011","9,040.68","8,912.19","9,058.44","8,851.77","-","1.44%"
"Oct 11, 2011","8,912.02","8,858.93","8,968.52","8,793.77","-","0.57%"
"Oct 10, 2011","8,861.33","8,594.95","8,862.82","8,594.95","-","3.11%"
"Oct 07, 2011","8,594.47","8,706.77","8,817.29","8,533.98","-","-1.28%"
"Oct 06, 2011","8,706.10","8,524.40","8,795.60","8,524.40","-","2.14%"
"Oct 05, 2011","8,523.97","8,441.74","8,547.86","8,376.47","-","0.98%"
"Oct 04, 2011","8,441.62","8,441.66","8,464.27","8,301.50","-","-0.02%"
"Oct 03, 2011","8,442.93","8,678.95","8,678.95","8,442.93","-","-2.77%"
"Sep 30, 2011","8,683.10","8,795.40","8,795.40","8,618.95","-","-1.28%"
"Sep 29, 2011","8,795.78","8,727.43","8,898.56","8,702.45","-","0.79%"
"Sep 28, 2011","8,727.08","8,819.84","8,979.29","8,716.37","-","-1.05%"
"Sep 27, 2011","8,819.59","8,825.32","8,977.25","8,805.78","-","-0.06%"
"Sep 26, 2011","8,825.32","8,761.18","8,860.90","8,631.20","-","0.79%"
"Sep 23, 2011","8,756.09","8,699.37","8,855.95","8,631.33","-","0.61%"
"Sep 22, 2011","8,702.64","9,101.66","9,101.66","8,596.54","-","-4.38%"
"Sep 21, 2011","9,101.66","9,145.66","9,333.77","9,089.82","-","-0.48%"
"Sep 20, 2011","9,145.33","9,362.62","9,367.18","9,145.33","-","-2.31%"
"Sep 19, 2011","9,361.87","9,321.34","9,367.99","9,153.91","-","0.44%"
"Sep 16, 2011","9,321.15","9,214.67","9,329.61","9,206.10","-","1.16%"
"Sep 15, 2011","9,214.67","9,239.12","9,353.12","9,199.33","-","-0.26%"
"Sep 14, 2011","9,239.02","9,116.40","9,310.78","9,073.50","-","1.35%"
"Sep 13, 2011","9,116.23","9,118.73","9,244.17","9,057.92","-","-0.02%"
"Sep 12, 2011","9,117.72","9,117.67","9,140.06","8,908.25","-","-0.00%"
"Sep 09, 2011","9,117.78","9,377.74","9,377.74","9,073.36","-","-2.77%"
"Sep 08, 2011","9,377.74","9,217.33","9,470.03","9,217.33","-","1.75%"
"Sep 06, 2011","9,216.86","8,970.99","9,220.91","8,836.29","-","2.73%"
"Sep 05, 2011","8,971.68","9,214.17","9,214.17","8,957.56","-","-2.64%"
"Sep 02, 2011","9,214.53","9,421.50","9,421.50","9,183.52","-","-2.20%"
"Sep 01, 2011","9,421.80","9,268.63","9,630.22","9,268.63","-","1.65%"
"Aug 31, 2011","9,268.83","9,052.24","9,268.83","9,052.24","-","2.39%"
"Aug 30, 2011","9,052.13","8,935.24","9,098.75","8,871.94","-","1.31%"
"Aug 29, 2011","8,935.24","8,682.58","8,957.76","8,682.58","-","2.91%"
"Aug 26, 2011","8,682.35","8,707.89","8,744.60","8,528.47","-","-0.30%"
"Aug 25, 2011","8,708.04","8,847.44","8,890.06","8,653.91","-","-1.56%"
"Aug 24, 2011","8,846.28","8,871.17","8,958.05","8,732.35","-","-0.28%"
"Aug 23, 2011","8,870.87","8,579.57","8,870.87","8,528.98","-","3.39%"
"Aug 22, 2011","8,579.78","8,568.78","8,744.85","8,568.78","-","0.13%"
"Aug 19, 2011","8,568.42","8,594.19","8,742.05","8,489.90","-","-0.33%"
"Aug 18, 2011","8,596.48","8,816.51","8,816.51","8,450.44","-","-2.50%"
"Aug 17, 2011","8,816.67","8,750.54","8,828.87","8,656.09","-","0.73%"
