"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 06, 2011","27,783.24","27,927.12","27,960.23","27,710.00","-","-0.37%"
"Jan 05, 2011","27,886.78","27,546.09","27,886.78","27,519.46","-","1.19%"
"Jan 04, 2011","27,558.11","27,493.23","27,569.39","27,395.51","-","0.41%"
"Jan 03, 2011","27,446.40","27,452.16","27,523.11","27,326.46","-","0.75%"
"Dec 30, 2010","27,242.57","27,125.61","27,310.87","27,125.61","-","0.57%"
"Dec 29, 2010","27,088.05","26,840.67","27,163.91","26,838.81","-","0.87%"
"Dec 28, 2010","26,854.74","26,750.49","26,864.75","26,728.88","-","0.50%"
"Dec 27, 2010","26,720.81","26,773.75","26,888.73","26,705.79","-","-0.61%"
"Dec 23, 2010","26,883.75","26,822.98","26,883.75","26,732.83","-","0.47%"
"Dec 22, 2010","26,758.81","26,819.38","26,937.58","26,719.74","-","-0.46%"
"Dec 21, 2010","26,881.67","26,870.50","26,996.60","26,822.05","-","0.09%"
"Dec 20, 2010","26,857.19","26,831.87","26,921.69","26,757.29","-","0.20%"
"Dec 17, 2010","26,804.46","26,625.97","26,821.59","26,480.08","-","0.73%"
