"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 07, 2011","1,293.70","1,284.68","1,298.77","1,282.76","-","0.70%"
"Feb 04, 2011","1,284.68","1,305.99","1,309.00","1,283.72","-","-1.63%"
"Feb 03, 2011","1,305.91","1,326.31","1,326.31","1,304.81","-","-1.54%"
"Feb 02, 2011","1,326.37","1,343.33","1,349.81","1,324.70","-","-1.24%"
"Feb 01, 2011","1,343.08","1,320.63","1,344.70","1,320.63","-","1.76%"
"Jan 31, 2011","1,319.88","1,315.90","1,330.13","1,310.95","-","0.30%"
"Jan 28, 2011","1,315.90","1,357.10","1,358.95","1,315.35","-","-3.04%"
"Jan 27, 2011","1,357.10","1,393.01","1,397.92","1,352.82","-","-2.56%"
"Jan 26, 2011","1,392.70","1,417.83","1,420.88","1,390.29","-","-1.76%"
"Jan 24, 2011","1,417.71","1,412.37","1,419.15","1,409.00","-","0.39%"
"Jan 21, 2011","1,412.26","1,419.18","1,426.10","1,410.15","-","-0.48%"
"Jan 20, 2011","1,419.06","1,423.03","1,426.94","1,415.47","-","-0.28%"
"Jan 19, 2011","1,423.01","1,433.11","1,437.28","1,421.90","-","-0.70%"
"Jan 18, 2011","1,433.11","1,427.84","1,433.64","1,425.54","-","0.41%"
"Jan 17, 2011","1,427.26","1,433.04","1,436.56","1,423.64","-","-0.41%"
"Jan 14, 2011","1,433.19","1,436.27","1,438.22","1,429.82","-","-0.22%"
"Jan 13, 2011","1,436.34","1,451.45","1,454.66","1,436.34","-","-1.05%"
"Jan 12, 2011","1,451.63","1,438.01","1,452.25","1,438.01","-","0.95%"
"Jan 11, 2011","1,438.03","1,430.25","1,442.96","1,430.25","-","0.54%"
"Jan 10, 2011","1,430.24","1,421.36","1,430.24","1,418.81","-","0.61%"
"Jan 07, 2011","1,421.58","1,431.37","1,435.69","1,420.40","-","-0.67%"
"Jan 06, 2011","1,431.13","1,439.79","1,440.40","1,426.59","-","-0.60%"
"Jan 05, 2011","1,439.79","1,441.72","1,442.34","1,430.01","-","-0.11%"
"Jan 04, 2011","1,441.43","1,450.64","1,453.94","1,433.79","-","-0.65%"
"Jan 03, 2011","1,450.80","1,439.50","1,459.56","1,439.50","-","0.78%"
"Dec 30, 2010","1,439.56","1,425.25","1,440.94","1,424.76","-","1.01%"
